court_id,std_court,province,district,level,city
新2328,木垒哈萨克自治县人民法院,新疆,木垒哈萨克自治县,4,昌吉回族自治州
新27,新疆维吾尔自治区博尔塔拉蒙古自治州中级人民法院,新疆,博尔塔拉蒙古自治州,3,博尔塔拉蒙古自治州
新2701,博乐市人民法院,新疆,博乐市,4,博尔塔拉蒙古自治州
新2702,阿拉山口市人民法院,新疆,阿拉山口市,4,博尔塔拉蒙古自治州
新2722,精河县人民法院,新疆,精河县,4,博尔塔拉蒙古自治州
新2723,温泉县人民法院,新疆,温泉县,4,博尔塔拉蒙古自治州
新28,新疆维吾尔自治区巴音郭楞蒙古自治州中级人民法院,新疆,巴音郭楞蒙古自治州,3,巴音郭楞蒙古自治州
新2801,库尔勒市人民法院,新疆,库尔勒市,4,巴音郭楞蒙古自治州
新2822,轮台县人民法院,新疆,轮台县,4,巴音郭楞蒙古自治州
新2823,尉犁县人民法院,新疆,尉犁县,4,巴音郭楞蒙古自治州
新2824,若羌县人民法院,新疆,若羌县,4,巴音郭楞蒙古自治州
新2825,且末县人民法院,新疆,且末县,4,巴音郭楞蒙古自治州
新2826,焉耆回族自治县人民法院,新疆,焉耆回族自治县,4,巴音郭楞蒙古自治州
新2827,和静县人民法院,新疆,和静县,4,巴音郭楞蒙古自治州
新2828,和硕县人民法院,新疆,和硕县,4,巴音郭楞蒙古自治州
新2829,博湖县人民法院,新疆,博湖县,4,巴音郭楞蒙古自治州
新29,新疆维吾尔自治区阿克苏地区中级人民法院,新疆,阿克苏地区,3,阿克苏地区
新2901,阿克苏市人民法院,新疆,阿克苏市,4,阿克苏地区
新2922,温宿县人民法院,新疆,温宿县,4,阿克苏地区
新2923,库车县人民法院,新疆,库车县,4,阿克苏地区
新2924,沙雅县人民法院,新疆,沙雅县,4,阿克苏地区
新2925,新和县人民法院,新疆,新和县,4,阿克苏地区
新2926,拜城县人民法院,新疆,拜城县,4,阿克苏地区
新2927,乌什县人民法院,新疆,乌什县,4,阿克苏地区
新2928,阿瓦提县人民法院,新疆,阿瓦提县,4,阿克苏地区
新2929,柯坪县人民法院,新疆,柯坪县,4,阿克苏地区
新30,新疆维吾尔自治区克孜勒苏柯尔克孜自治州中级人民法院,新疆,克孜勒苏柯尔克孜自治州,3,克孜勒苏柯尔克孜自治州
新3001,阿图什市人民法院,新疆,阿图什市,4,克孜勒苏柯尔克孜自治州
新3022,阿克陶县人民法院,新疆,阿克陶县,4,克孜勒苏柯尔克孜自治州
新3023,阿合奇县人民法院,新疆,阿合奇县,4,克孜勒苏柯尔克孜自治州
新3024,乌恰县人民法院,新疆,乌恰县,4,克孜勒苏柯尔克孜自治州
新31,新疆维吾尔自治区喀什地区中级人民法院,新疆,喀什地区,3,喀什地区
新3101,喀什市人民法院,新疆,喀什市,4,喀什地区
新3121,疏附县人民法院,新疆,疏附县,4,喀什地区
新3122,疏勒县人民法院,新疆,疏勒县,4,喀什地区
新3123,英吉沙县人民法院,新疆,英吉沙县,4,喀什地区
新3124,泽普县人民法院,新疆,泽普县,4,喀什地区
新3125,莎车县人民法院,新疆,莎车县,4,喀什地区
新3126,叶城县人民法院,新疆,叶城县,4,喀什地区
新3127,麦盖提县人民法院,新疆,麦盖提县,4,喀什地区
新3128,岳普湖县人民法院,新疆,岳普湖县,4,喀什地区
新3129,伽师县人民法院,新疆,伽师县,4,喀什地区
新3130,巴楚县人民法院,新疆,巴楚县,4,喀什地区
新3131,塔什库尔干塔吉克自治县人民法院,新疆,塔什库尔干塔吉克自治县,4,喀什地区
新32,新疆维吾尔自治区和田地区中级人民法院,新疆,和田地区,3,和田地区
新3201,和田市人民法院,新疆,和田市,4,和田地区
新3221,和田县人民法院,新疆,和田县,4,和田地区
新3222,墨玉县人民法院,新疆,墨玉县,4,和田地区
新3223,皮山县人民法院,新疆,皮山县,4,和田地区
新3224,洛浦县人民法院,新疆,洛浦县,4,和田地区
新3225,策勒县人民法院,新疆,策勒县,4,和田地区
新3226,于田县人民法院,新疆,于田县,4,和田地区
新3227,民丰县人民法院,新疆,民丰县,4,和田地区
新4002,伊宁市人民法院,新疆,伊宁市,4,伊犁哈萨克自治州
新4003,奎屯市人民法院,新疆,奎屯市,4,伊犁哈萨克自治州
新4004,霍尔果斯市人民法院,新疆,霍尔果斯市,4,伊犁哈萨克自治州
新4021,伊宁县人民法院,新疆,伊宁县,4,伊犁哈萨克自治州
新4022,察布查尔锡伯自治县人民法院,新疆,察布查尔锡伯自治县,4,伊犁哈萨克自治州
新4023,霍城县人民法院,新疆,霍城县,4,伊犁哈萨克自治州
新4024,巩留县人民法院,新疆,巩留县,4,伊犁哈萨克自治州
新4025,新源县人民法院,新疆,新源县,4,伊犁哈萨克自治州
新4026,昭苏县人民法院,新疆,昭苏县,4,伊犁哈萨克自治州
新4027,特克斯县人民法院,新疆,特克斯县,4,伊犁哈萨克自治州
新4028,尼勒克县人民法院,新疆,尼勒克县,4,伊犁哈萨克自治州
新42,新疆维吾尔自治区伊犁哈萨克自治州塔城地区中级人民法院,新疆,塔城地区,3,塔城地区
新4201,塔城市人民法院,新疆,塔城市,4,塔城地区
新4202,乌苏市人民法院,新疆,乌苏市,4,塔城地区
新4221,额敏县人民法院,新疆,额敏县,4,塔城地区
新4223,沙湾县人民法院,新疆,沙湾县,4,塔城地区
新4224,托里县人民法院,新疆,托里县,4,塔城地区
新4225,裕民县人民法院,新疆,裕民县,4,塔城地区
新4226,和布克赛尔蒙古自治县人民法院,新疆,和布克赛尔蒙古自治县,4,塔城地区
新43,新疆维吾尔自治区伊犁哈萨克自治州阿勒泰地区中级人民法院,新疆,阿勒泰地区,3,阿勒泰地区
新4301,阿勒泰市人民法院,新疆,阿勒泰市,4,阿勒泰地区
新4321,布尔津县人民法院,新疆,布尔津县,4,阿勒泰地区
新4322,富蕴县人民法院,新疆,富蕴县,4,阿勒泰地区
新4323,福海县人民法院,新疆,福海县,4,阿勒泰地区
新4324,哈巴河县人民法院,新疆,哈巴河县,4,阿勒泰地区
新4325,青河县人民法院,新疆,青河县,4,阿勒泰地区
新4326,吉木乃县人民法院,新疆,吉木乃县,4,阿勒泰地区
新71,乌鲁木齐铁路运输中级法院,新疆,,3,
新7101,乌鲁木齐铁路运输法院,新疆,,4,
新7102,库尔勒铁路运输法院,新疆,,4,
新7103,哈密铁路运输法院,新疆,,4,
新9001,石河子市人民法院,新疆,石河子市,4,石河子市
晋,山西省高级人民法院,山西,山西省,2,
晋01,山西省太原市中级人民法院,山西,太原市,3,太原市
晋0105,太原市小店区人民法院,山西,太原市小店区,4,太原市
晋0106,太原市迎泽区人民法院,山西,太原市迎泽区,4,太原市
晋0107,太原市杏花岭区人民法院,山西,太原市杏花岭区,4,太原市
晋0108,太原市尖草坪区人民法院,山西,太原市尖草坪区,4,太原市
晋0109,太原市万柏林区人民法院,山西,太原市万柏林区,4,太原市
晋0110,太原市晋源区人民法院,山西,太原市晋源区,4,太原市
晋0121,清徐县人民法院,山西,清徐县,4,太原市
晋0122,阳曲县人民法院,山西,阳曲县,4,太原市
晋0123,娄烦县人民法院,山西,娄烦县,4,太原市
晋0181,古交市人民法院,山西,古交市,4,太原市
晋02,山西省大同市中级人民法院,山西,大同市,3,大同市
晋0202,大同市城区人民法院,山西,大同市城区,4,大同市
晋0203,大同市矿区人民法院,山西,大同市矿区,4,大同市
晋0211,大同市南郊区人民法院,山西,大同市南郊区,4,大同市
晋0212,大同市新荣区人民法院,山西,大同市新荣区,4,大同市
晋0213,大同市平城区人民法院,山西,平城区,4,大同市
晋0214,大同市云冈区人民法院,山西,大同市云冈区,4,大同市
晋0215,大同市云州区人民法院,山西,云州区,4,大同
晋0221,阳高县人民法院,山西,阳高县,4,大同市
晋0222,天镇县人民法院,山西,天镇县,4,大同市
晋0223,广灵县人民法院,山西,广灵县,4,大同市
晋0224,灵丘县人民法院,山西,灵丘县,4,大同市
晋0225,浑源县人民法院,山西,浑源县,4,大同市
晋0226,左云县人民法院,山西,左云县,4,大同市
晋0227,大同县人民法院,山西,大同县,4,大同市
晋03,山西省阳泉市中级人民法院,山西,阳泉市,3,阳泉市
晋0302,阳泉市城区人民法院,山西,阳泉市城区,4,阳泉市
晋0303,阳泉市矿区人民法院,山西,阳泉市矿区,4,阳泉市
晋0311,阳泉市郊区人民法院,山西,阳泉市郊区,4,阳泉市
晋0321,平定县人民法院,山西,平定县,4,阳泉市
晋0322,盂县人民法院,山西,盂县,4,阳泉市
晋04,山西省长治市中级人民法院,山西,长治市,3,长治市
晋0402,长治市城区人民法院,山西,长治市城区,4,长治市
晋0403,长治市潞州区人民法院,山西,潞州区,4,长治市
晋0404,长治市上党区人民法院,山西,长治市上党区,4,长治市
晋0405,长治市屯留区人民法院,山西,长治市屯留区,4,长治市
晋0406,长治市潞城区人民法院,山西,潞州区,4,长治市
晋0411,长治市郊区人民法院,山西,长治市郊区,4,长治市
晋0421,长治县人民法院,山西,长治县,4,长治市
晋0423,襄垣县人民法院,山西,襄垣县,4,长治市
晋0424,屯留县人民法院,山西,屯留县,4,长治市
晋0425,平顺县人民法院,山西,平顺县,4,长治市
晋0426,黎城县人民法院,山西,黎城县,4,长治市
晋0427,壶关县人民法院,山西,壶关县,4,长治市
晋0428,长子县人民法院,山西,长子县,4,长治市
晋0429,武乡县人民法院,山西,武乡县,4,长治市
晋0430,沁县人民法院,山西,沁县,4,长治市
晋0431,沁源县人民法院,山西,沁源县,4,长治市
晋0481,潞城市人民法院,山西,潞城市,4,长治市
晋05,山西省晋城市中级人民法院,山西,晋城市,3,晋城市
晋0502,晋城市城区人民法院,山西,晋城市城区,4,晋城市
晋0521,沁水县人民法院,山西,沁水县,4,晋城市
晋0522,阳城县人民法院,山西,阳城县,4,晋城市
晋0524,陵川县人民法院,山西,陵川县,4,晋城市
晋0525,泽州县人民法院,山西,泽州县,4,晋城市
晋0581,高平市人民法院,山西,高平市,4,晋城市
晋06,山西省朔州市中级人民法院,山西,朔州市,3,朔州市
晋0602,朔州市朔城区人民法院,山西,朔州市朔城区,4,朔州市
晋0603,朔州市平鲁区人民法院,山西,朔州市平鲁区,4,朔州市
晋0621,山阴县人民法院,山西,山阴县,4,朔州市
晋0622,应县人民法院,山西,应县,4,朔州市
晋0623,右玉县人民法院,山西,右玉县,4,朔州市
晋0624,怀仁县人民法院,山西,怀仁县,4,朔州市
晋07,山西省晋中市中级人民法院,山西,晋中市,3,晋中市
晋0702,晋中市榆次区人民法院,山西,晋中市榆次区,4,晋中市
晋0703,晋中市太谷区人民法院,山西,晋中市太谷区,4,晋中市
晋0721,榆社县人民法院,山西,榆社县,4,晋中市
晋0722,左权县人民法院,山西,左权县,4,晋中市
晋0723,和顺县人民法院,山西,和顺县,4,晋中市
晋0724,昔阳县人民法院,山西,昔阳县,4,晋中市
晋0725,寿阳县人民法院,山西,寿阳县,4,晋中市
晋0726,太谷县人民法院,山西,太谷县,4,晋中市
晋0727,祁县人民法院,山西,祁县,4,晋中市
晋0728,平遥县人民法院,山西,平遥县,4,晋中市
晋0729,灵石县人民法院,山西,灵石县,4,晋中市
晋0781,介休市人民法院,山西,介休市,4,晋中市
晋08,山西省运城市中级人民法院,山西,运城市,3,运城市
晋0802,运城市盐湖区人民法院,山西,运城市盐湖区,4,运城市
晋0821,临猗县人民法院,山西,临猗县,4,运城市
晋0822,万荣县人民法院,山西,万荣县,4,运城市
晋0823,闻喜县人民法院,山西,闻喜县,4,运城市
晋0824,稷山县人民法院,山西,稷山县,4,运城市
晋0825,新绛县人民法院,山西,新绛县,4,运城市
晋0826,绛县人民法院,山西,绛县,4,运城市
晋0827,垣曲县人民法院,山西,垣曲县,4,运城市
晋0828,夏县人民法院,山西,夏县,4,运城市
晋0829,平陆县人民法院,山西,平陆县,4,运城市
晋0830,芮城县人民法院,山西,芮城县,4,运城市
晋0881,永济市人民法院,山西,永济市,4,运城市
晋0882,河津市人民法院,山西,河津市,4,运城市
晋09,山西省忻州市中级人民法院,山西,忻州市,3,忻州市
晋0902,忻州市忻府区人民法院,山西,忻州市忻府区,4,忻州市
晋0921,定襄县人民法院,山西,定襄县,4,忻州市
晋0922,五台县人民法院,山西,五台县,4,忻州市
晋0923,代县人民法院,山西,代县,4,忻州市
晋0924,繁峙县人民法院,山西,繁峙县,4,忻州市
晋0925,宁武县人民法院,山西,宁武县,4,忻州市
晋0926,静乐县人民法院,山西,静乐县,4,忻州市
晋0927,神池县人民法院,山西,神池县,4,忻州市
晋0928,五寨县人民法院,山西,五寨县,4,忻州市
晋0929,岢岚县人民法院,山西,岢岚县,4,忻州市
晋0930,河曲县人民法院,山西,河曲县,4,忻州市
晋0931,保德县人民法院,山西,保德县,4,忻州市
晋0932,偏关县人民法院,山西,偏关县,4,忻州市
晋0981,原平市人民法院,山西,原平市,4,忻州市
晋10,山西省临汾市中级人民法院,山西,临汾市,3,临汾市
晋1002,临汾市尧都区人民法院,山西,临汾市尧都区,4,临汾市
晋1021,曲沃县人民法院,山西,曲沃县,4,临汾市
晋1022,翼城县人民法院,山西,翼城县,4,临汾市
晋1023,襄汾县人民法院,山西,襄汾县,4,临汾市
晋1024,洪洞县人民法院,山西,洪洞县,4,临汾市
晋1025,古县人民法院,山西,古县,4,临汾市
晋1026,安泽县人民法院,山西,安泽县,4,临汾市
晋1027,浮山县人民法院,山西,浮山县,4,临汾市
晋1028,吉县人民法院,山西,吉县,4,临汾市
晋1029,乡宁县人民法院,山西,乡宁县,4,临汾市
晋1030,大宁县人民法院,山西,大宁县,4,临汾市
晋1031,隰县人民法院,山西,隰县,4,临汾市
晋1032,永和县人民法院,山西,永和县,4,临汾市
晋1033,蒲县人民法院,山西,蒲县,4,临汾市
晋1034,汾西县人民法院,山西,汾西县,4,临汾市
晋1081,侯马市人民法院,山西,侯马市,4,临汾市
晋1082,霍州市人民法院,山西,霍州市,4,临汾市
晋11,山西省吕梁市中级人民法院,山西,吕梁市,3,吕梁市
晋1102,吕梁市离石区人民法院,山西,吕梁市离石区,4,吕梁市
晋1121,文水县人民法院,山西,文水县,4,吕梁市
晋1122,交城县人民法院,山西,交城县,4,吕梁市
晋1123,兴县人民法院,山西,兴县,4,吕梁市
晋1124,临县人民法院,山西,临县,4,吕梁市
晋1125,柳林县人民法院,山西,柳林县,4,吕梁市
晋1126,石楼县人民法院,山西,石楼县,4,吕梁市
晋1127,岚县人民法院,山西,岚县,4,吕梁市
晋1128,方山县人民法院,山西,方山县,4,吕梁市
晋1129,中阳县人民法院,山西,中阳县,4,吕梁市
晋1130,交口县人民法院,山西,交口县,4,吕梁市
晋1181,孝义市人民法院,山西,孝义市,4,吕梁市
晋1182,汾阳市人民法院,山西,汾阳市,4,吕梁市
晋71,太原铁路运输中级法院,山西,,3,
晋7101,临汾铁路运输法院,山西,,4,
晋7102,太原铁路运输法院,山西,,4,
晋7103,大同铁路运输法院,山西,,4,
桂,广西壮族自治区高级人民法院,广西,广西壮族自治区,2,
桂01,广西壮族自治区南宁市中级人民法院,广西,南宁市,3,南宁市
桂0102,南宁市兴宁区人民法院,广西,南宁市兴宁区,4,南宁市
桂0103,南宁市青秀区人民法院,广西,南宁市青秀区,4,南宁市
桂0105,南宁市江南区人民法院,广西,南宁市江南区,4,南宁市
桂0107,南宁市西乡塘区人民法院,广西,南宁市西乡塘区,4,南宁市
桂0108,南宁市良庆区人民法院,广西,南宁市良庆区,4,南宁市
桂0109,南宁市邕宁区人民法院,广西,南宁市邕宁区,4,南宁市
桂0122,武鸣县人民法院,广西,武鸣县,4,南宁市
桂0123,隆安县人民法院,广西,隆安县,4,南宁市
桂0124,马山县人民法院,广西,马山县,4,南宁市
桂0125,上林县人民法院,广西,上林县,4,南宁市
桂0126,宾阳县人民法院,广西,宾阳县,4,南宁市
桂0127,横县人民法院,广西,横县,4,南宁市
桂02,广西壮族自治区柳州市中级人民法院,广西,柳州市,3,柳州市
桂0202,柳州市城中区人民法院,广西,柳州市城中区,4,柳州市
桂0203,柳州市鱼峰区人民法院,广西,柳州市鱼峰区,4,柳州市
桂0204,柳州市柳南区人民法院,广西,柳州市柳南区,4,柳州市
桂0205,柳州市柳北区人民法院,广西,柳州市柳北区,4,柳州市
桂0206,柳州市柳江区人民法院,广西,柳州市柳江区,4,柳州市
桂0221,柳江县人民法院,广西,柳江县,4,柳州市
桂0222,柳城县人民法院,广西,柳城县,4,柳州市
桂0223,鹿寨县人民法院,广西,鹿寨县,4,柳州市
桂0224,融安县人民法院,广西,融安县,4,柳州市
桂0225,融水苗族自治县人民法院,广西,融水苗族自治县,4,柳州市
桂0226,三江侗族自治县人民法院,广西,三江侗族自治县,4,柳州市
桂03,广西壮族自治区桂林市中级人民法院,广西,桂林市,3,桂林市
桂0302,桂林市秀峰区人民法院,广西,桂林市秀峰区,4,桂林市
桂0303,桂林市叠彩区人民法院,广西,桂林市叠彩区,4,桂林市
桂0304,桂林市象山区人民法院,广西,桂林市象山区,4,桂林市
桂0305,桂林市七星区人民法院,广西,桂林市七星区,4,桂林市
桂0311,桂林市雁山区人民法院,广西,桂林市雁山区,4,桂林市
桂0312,桂林市临桂区人民法院,广西,桂林市临桂区,4,桂林市
桂0321,阳朔县人民法院,广西,阳朔县,4,桂林市
桂0323,灵川县人民法院,广西,灵川县,4,桂林市
桂0324,全州县人民法院,广西,全州县,4,桂林市
桂0325,兴安县人民法院,广西,兴安县,4,桂林市
桂0326,永福县人民法院,广西,永福县,4,桂林市
桂0327,灌阳县人民法院,广西,灌阳县,4,桂林市
桂0328,龙胜各族自治县人民法院,广西,龙胜各族自治县,4,桂林市
桂0329,资源县人民法院,广西,资源县,4,桂林市
桂0330,平乐县人民法院,广西,平乐县,4,桂林市
桂0331,荔浦县人民法院,广西,荔浦县,4,桂林市
桂0332,恭城瑶族自治县人民法院,广西,恭城瑶族自治县,4,桂林市
桂04,广西壮族自治区梧州市中级人民法院,广西,梧州市,3,梧州市
桂0403,梧州市万秀区人民法院,广西,梧州市万秀区,4,梧州市
桂0405,梧州市长洲区人民法院,广西,梧州市长洲区,4,梧州市
桂0406,梧州市龙圩区人民法院,广西,梧州市龙圩区,4,梧州市
桂0421,苍梧县人民法院,广西,苍梧县,4,梧州市
桂0422,藤县人民法院,广西,藤县,4,梧州市
桂0423,蒙山县人民法院,广西,蒙山县,4,梧州市
桂0481,岑溪市人民法院,广西,岑溪市,4,梧州市
桂05,广西壮族自治区北海市中级人民法院,广西,北海市,3,北海市
桂0502,北海市海城区人民法院,广西,北海市海城区,4,北海市
桂0503,北海市银海区人民法院,广西,北海市银海区,4,北海市
桂0512,北海市铁山港区人民法院,广西,北海市铁山港区,4,北海市
桂0521,合浦县人民法院,广西,合浦县,4,北海市
桂06,广西壮族自治区防城港市中级人民法院,广西,防城港市,3,防城港市
桂0602,防城港市港口区人民法院,广西,防城港市港口区,4,防城港市
桂0603,防城港市防城区人民法院,广西,防城港市防城区,4,防城港市
桂0621,上思县人民法院,广西,上思县,4,防城港市
桂0681,东兴市人民法院,广西,东兴市,4,防城港市
桂07,广西壮族自治区钦州市中级人民法院,广西,钦州市,3,钦州市
桂0702,钦州市钦南区人民法院,广西,钦州市钦南区,4,钦州市
桂0703,钦州市钦北区人民法院,广西,钦州市钦北区,4,钦州市
桂0721,灵山县人民法院,广西,灵山县,4,钦州市
桂0722,浦北县人民法院,广西,浦北县,4,钦州市
桂08,广西壮族自治区贵港市中级人民法院,广西,贵港市,3,贵港市
桂0802,贵港市港北区人民法院,广西,贵港市港北区,4,贵港市
桂0803,贵港市港南区人民法院,广西,贵港市港南区,4,贵港市
桂0804,贵港市覃塘区人民法院,广西,贵港市覃塘区,4,贵港市
桂0821,平南县人民法院,广西,平南县,4,贵港市
桂0881,桂平市人民法院,广西,桂平市,4,贵港市
桂09,广西壮族自治区玉林市中级人民法院,广西,玉林市,3,玉林市
桂0902,玉林市玉州区人民法院,广西,玉林市玉州区,4,玉林市
桂0903,玉林市福绵区人民法院,广西,玉林市福绵区,4,玉林市
桂0921,容县人民法院,广西,容县,4,玉林市
桂0922,陆川县人民法院,广西,陆川县,4,玉林市
桂0923,博白县人民法院,广西,博白县,4,玉林市
桂0924,兴业县人民法院,广西,兴业县,4,玉林市
桂0981,北流市人民法院,广西,北流市,4,玉林市
桂10,广西壮族自治区百色市中级人民法院,广西,百色市,3,百色市
桂1002,百色市右江区人民法院,广西,百色市右江区,4,百色市
桂1021,田阳县人民法院,广西,田阳县,4,百色市
桂1022,田东县人民法院,广西,田东县,4,百色市
桂1023,平果县人民法院,广西,平果县,4,百色市
桂1024,德保县人民法院,广西,德保县,4,百色市
桂1026,那坡县人民法院,广西,那坡县,4,百色市
桂1027,凌云县人民法院,广西,凌云县,4,百色市
桂1028,乐业县人民法院,广西,乐业县,4,百色市
桂1029,田林县人民法院,广西,田林县,4,百色市
桂1030,西林县人民法院,广西,西林县,4,百色市
桂1031,隆林各族自治县人民法院,广西,隆林各族自治县,4,百色市
桂1081,靖西市人民法院,广西,靖西市,4,百色市
桂11,广西壮族自治区贺州市中级人民法院,广西,贺州市,3,贺州市
桂1102,贺州市八步区人民法院,广西,贺州市八步区,4,贺州市
桂1103,贺州市平桂区人民法院,广西,贺州市平桂区,4,贺州市
桂1121,昭平县人民法院,广西,昭平县,4,贺州市
桂1122,钟山县人民法院,广西,钟山县,4,贺州市
桂1123,富川瑶族自治县人民法院,广西,富川瑶族自治县,4,贺州市
桂12,广西壮族自治区河池市中级人民法院,广西,河池市,3,河池市
桂1202,河池市金城江区人民法院,广西,河池市金城江区,4,河池市
桂1221,南丹县人民法院,广西,南丹县,4,河池市
桂1222,天峨县人民法院,广西,天峨县,4,河池市
桂1223,凤山县人民法院,广西,凤山县,4,河池市
桂1224,东兰县人民法院,广西,东兰县,4,河池市
桂1225,罗城仫佬族自治县人民法院,广西,罗城仫佬族自治县,4,河池市
桂1226,环江毛南族自治县人民法院,广西,环江毛南族自治县,4,河池市
桂1227,巴马瑶族自治县人民法院,广西,巴马瑶族自治县,4,河池市
桂1228,都安瑶族自治县人民法院,广西,都安瑶族自治县,4,河池市
桂1229,大化瑶族自治县人民法院,广西,大化瑶族自治县,4,河池市
桂1281,宜州市人民法院,广西,宜州市,4,河池市
桂13,广西壮族自治区来宾市中级人民法院,广西,来宾市,3,来宾市
桂1302,来宾市兴宾区人民法院,广西,来宾市兴宾区,4,来宾市
桂1321,忻城县人民法院,广西,忻城县,4,来宾市
桂1322,象州县人民法院,广西,象州县,4,来宾市
桂1323,武宣县人民法院,广西,武宣县,4,来宾市
桂1324,金秀瑶族自治县人民法院,广西,金秀瑶族自治县,4,来宾市
桂1381,合山市人民法院,广西,合山市,4,来宾市
桂14,广西壮族自治区崇左市中级人民法院,广西,崇左市,3,崇左市
桂1402,崇左市江州区人民法院,广西,崇左市江州区,4,崇左市
桂1421,扶绥县人民法院,广西,扶绥县,4,崇左市
桂1422,宁明县人民法院,广西,宁明县,4,崇左市
桂1423,龙州县人民法院,广西,龙州县,4,崇左市
桂1424,大新县人民法院,广西,大新县,4,崇左市
桂1425,天等县人民法院,广西,天等县,4,崇左市
桂1481,凭祥市人民法院,广西,凭祥市,4,崇左市
桂71,南宁铁路运输中级法院,广西,,3,
桂7101,柳州铁路运输法院,广西,,4,
桂7102,南宁铁路运输法院,广西,,4,
桂72,北海海事法院,广西,,3,
沪,上海市高级人民法院,上海,上海市,2,上海市
沪01,上海市第一中级人民法院,上海,,3,上海市
沪0101,上海市黄浦区人民法院,上海,上海市黄浦区,4,上海市
沪0104,上海市徐汇区人民法院,上海,上海市徐汇区,4,上海市
沪0105,上海市长宁区人民法院,上海,上海市长宁区,4,上海市
沪0106,上海市静安区人民法院,上海,上海市静安区,4,上海市
沪0107,上海市普陀区人民法院,上海,上海市普陀区,4,上海市
沪0108,上海市闸北区人民法院,上海,上海市闸北区,4,上海市
沪0109,上海市虹口区人民法院,上海,上海市虹口区,4,上海市
沪0110,上海市杨浦区人民法院,上海,上海市杨浦区,4,上海市
沪0112,上海市闵行区人民法院,上海,上海市闵行区,4,上海市
沪0113,上海市宝山区人民法院,上海,上海市宝山区,4,上海市
沪0114,上海市嘉定区人民法院,上海,上海市嘉定区,4,上海市
沪0115,上海市浦东新区人民法院,上海,上海市浦东新区,4,上海市
沪0116,上海市金山区人民法院,上海,上海市金山区,4,上海市
沪0117,上海市松江区人民法院,上海,上海市松江区,4,上海市
沪0118,上海市青浦区人民法院,上海,上海市青浦区,4,上海市
沪0120,上海市奉贤区人民法院,上海,上海市奉贤区,4,上海市
沪0151,上海市崇明区人民法院,上海,上海市崇明区,4,上海市
沪02,上海市第二中级人民法院,上海,,3,上海市
沪03,上海市第三中级人民法院,上海,,3,上海市
沪71,上海铁路运输中级法院,上海,,3,
沪7101,上海铁路运输法院,上海,,4,
沪72,上海海事法院,上海,,3,
沪73,上海知识产权法院,上海,,3,
沪74,上海金融法院,上海,,3,上海
津,天津市高级人民法院,天津,天津市,2,天津市
津01,天津市第一中级人民法院,天津,,3,天津市
津0101,天津市和平区人民法院,天津,天津市和平区,4,天津市
津0102,天津市河东区人民法院,天津,天津市河东区,4,天津市
津0103,天津市河西区人民法院,天津,天津市河西区,4,天津市
津0104,天津市南开区人民法院,天津,天津市南开区,4,天津市
津0105,天津市河北区人民法院,天津,天津市河北区,4,天津市
津0106,天津市红桥区人民法院,天津,天津市红桥区,4,天津市
津0110,天津市东丽区人民法院,天津,天津市东丽区,4,天津市
津0111,天津市西青区人民法院,天津,天津市西青区,4,天津市
津0112,天津市津南区人民法院,天津,天津市津南区,4,天津市
津0113,天津市北辰区人民法院,天津,天津市北辰区,4,天津市
津0114,天津市武清区人民法院,天津,天津市武清区,4,天津市
津0115,天津市宝坻区人民法院,天津,天津市宝坻区,4,天津市
津0116,天津市滨海新区人民法院,天津,天津市滨海新区,4,天津市
津0117,天津市宁河区人民法院,天津,天津市宁河区,4,天津市
津0118,天津市静海区人民法院,天津,天津市静海区,4,天津市
津0119,天津市蓟州区人民法院,天津,天津市蓟州区,4,天津市
津02,天津市第二中级人民法院,天津,,3,天津市
津03,天津市第三中级人民法院,天津,,3,天津市
津0319,天津自由贸易试验区人民法院,天津,,4,天津市
津72,天津海事法院,天津,,4,天津市
津8601,天津铁路运输法院,天津,,4,天津市
浙,浙江省高级人民法院,浙江,浙江省,2,
浙01,浙江省杭州市中级人民法院,浙江,杭州市,3,杭州市
浙0102,杭州市上城区人民法院,浙江,杭州市上城区,4,杭州市
浙0103,杭州市下城区人民法院,浙江,杭州市下城区,4,杭州市
浙0104,杭州市江干区人民法院,浙江,杭州市江干区,4,杭州市
浙0105,杭州市拱墅区人民法院,浙江,杭州市拱墅区,4,杭州市
浙0106,杭州市西湖区人民法院,浙江,杭州市西湖区,4,杭州市
浙0108,杭州市滨江区人民法院,浙江,杭州市滨江区,4,杭州市
浙0109,杭州市萧山区人民法院,浙江,杭州市萧山区,4,杭州市
浙0110,杭州市余杭区人民法院,浙江,杭州市余杭区,4,杭州市
浙0111,杭州市富阳区人民法院,浙江,杭州市富阳区,4,杭州市
浙0112,杭州市临安区人民法院,浙江,杭州市临安区,4,杭州市
浙0113,杭州市临平区人民法院,浙江,临平区,4,杭州
浙0114,杭州市钱塘区人民法院,浙江,杭州市钱塘区,4,杭州市
浙0122,桐庐县人民法院,浙江,桐庐县,4,杭州市
浙0127,淳安县人民法院,浙江,淳安县,4,杭州市
浙0182,建德市人民法院,浙江,建德市,4,杭州市
浙0185,临安市人民法院,浙江,临安市,4,杭州市
浙0191,杭州经济技术开发区人民法院,浙江,,4,杭州市
浙0192,杭州互联网法院,浙江,,4,杭州市
浙02,浙江省宁波市中级人民法院,浙江,宁波市,3,宁波市
浙0203,宁波市海曙区人民法院,浙江,宁波市海曙区,4,宁波市
